Name,Api,Country,Status,Well Type,Latitude,Longitude,True Vertical Depth (ft),True Vertical Depth (km)
B021 ST02BP04,427094026202,HIGH ISLAND SOUTH,Plugged & Abandoned,WET GAS,28.227680206298828,-94.18561553955078,7566.93994140625,2.306
A007 ST00BP00,427034007000,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,27.95722198486328,-96.55915832519533,9661.0703125,2.945
A007 ST00BP00,427024029600,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,27.763769149780277,-96.6312484741211,12640.5400390625,3.853
001 ST00BP01,427064044001,GALVESTON LARGE BLOCK,Plugged & Abandoned,WET GAS,29.050750732421875,-94.73260498046876,8822.3896484375,2.689
003 ST00BP00,427094020800,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,27.855920791625977,-94.0110855102539,7225.97998046875,2.202
C002 ST00BP00,427094106600,HIGH ISLAND SOUTH,Plugged & Abandoned,DRY GAS,28.49117088317871,-93.91453552246094,7181.97998046875,2.189
001 ST00BP00,427084063700,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,29.179086685180664,-94.3711395263672,11592.98046875,3.534
001 ST00BP00,427084061200,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,29.51945686340332,-93.87059020996094,9150.4697265625,2.789
A002 ST00BP02,427024014700,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,27.63542366027832,-96.55846405029295,9995.1201171875,3.047
JA001 ST00BP00,427034027000,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,27.93540954589844,-96.33600616455078,7961.93994140625,2.427
001 ST00BP01,427024023400,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,27.480518341064453,-96.58650970458984,12600.41015625,3.841
A004 ST00BP00,427024024200,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,27.740083694458008,-96.52303314208984,10856.8203125,3.309
A018 ST00BP00,427114089000,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,CONDENSATE,28.242210388183597,-93.55715942382812,11100.7099609375,3.383
B006 ST00BP00,427034052500,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,27.994216918945312,-96.25967407226562,7269.97021484375,2.216
001 ST00BP00,427084033300,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,29.061019897460938,-94.15104675292967,12323.919921875,3.756
005 ST00BP00,427034036200,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,28.130393981933597,-96.14231872558594,7499.02001953125,2.286
B004 ST00BP00,427014001900,NORTH PADRE ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,26.91178131103516,-97.0737762451172,7594.06982421875,2.315
002 ST00BP00,427064038000,GALVESTON LARGE BLOCK,Plugged & Abandoned,VOLATILE OIL,29.12576484680176,-94.66661834716795,15570.8896484375,4.746
A006 ST00BP00,427114056800,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,WET GAS,27.90055274963379,-93.57721710205078,8383.419921875,2.555
C006 ST01BP00,427034020201,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,28.297590255737305,-96.12871551513672,10119.7099609375,3.084
001 ST00BP00,427040007100,BRAZOS LARGE BLOCK,Plugged & Abandoned,Unknown,28.54780960083008,-95.48661041259766,8999.400390625,2.743
A002 ST00BP00,427084037300,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,29.15538215637207,-94.15938568115234,9027.16015625,2.751
D003 ST00BP00,427094058500,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,27.867340087890625,-93.99107360839844,10819.740234375,3.298
001 ST00BP00,427034016100,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,28.23090934753418,-96.07997131347656,12010.7802734375,3.661
A022 ST01BP00,427114025801,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.10337448120117,-93.91608428955078,7610.259765625,2.32
A002 ST00BP00,427094055700,HIGH ISLAND SOUTH,Plugged & Abandoned,DRY GAS,28.353246688842773,-94.0970687866211,7481.68994140625,2.28
001 ST00BP00,427044008600,BRAZOS LARGE BLOCK,Plugged & Abandoned,Unknown,28.50304412841797,-95.6246566772461,9587.5498046875,2.922
A005 ST00BP00,427060006000,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,28.89090156555176,-94.6947021484375,8998.5400390625,2.743
001 ST00BP00,427034049200,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,28.121044158935547,-96.11263275146484,7948.66015625,2.423
001 ST00BP00,427054005100,BRAZOS SOUTH,Plugged & Abandoned,Unknown,27.94305229187012,-95.92909240722656,13989.8896484375,4.264
C001 ST00BP00,427114065700,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,WET GAS,28.103883743286133,-93.65193939208984,10933.0302734375,3.332
002 ST00BP00,427114051800,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.057741165161133,-93.65550994873048,10174.83984375,3.101
002 ST00BP00,427054006700,BRAZOS SOUTH,Plugged & Abandoned,Unknown,27.929595947265625,-95.88257598876952,16775.359375,5.113
015 ST00BP00,427104013000,HIGH ISLAND EAST,Plugged & Abandoned,Unknown,29.26286125183105,-93.81739807128906,11488.76953125,3.502
B002 ST01BP00,427094072001,HIGH ISLAND SOUTH,Plugged & Abandoned,WET GAS,28.31121635437012,-94.01988983154295,8371.01953125,2.551
001 ST00BP00,427014003100,NORTH PADRE ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,26.993059158325195,-97.06092071533205,9414.349609375,2.869
B002 ST00BP01,427064034900,GALVESTON LARGE BLOCK,Plugged & Abandoned,BLACK OIL,29.01383209228516,-94.7515106201172,9033.7197265625,2.753
002 ST00BP01,427114061100,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.140798568725582,-93.77776336669922,12650.5703125,3.856
A003 ST00BP00,427034047200,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,28.057344436645508,-96.49031066894533,8695.7802734375,2.65
B001 ST00BP00,427084042300,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,29.10368537902832,-94.43858337402344,10499.91015625,3.2
001 ST00BP00,427144000200,SOUTH PADRE ISLAND EAST,Plugged & Abandoned,Unknown,26.35367774963379,-96.45362854003906,9398.9296875,2.865
A008 ST00BP00,427094063100,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,27.95572662353516,-94.0271453857422,13221.080078125,4.03
001 ST00BP00,427034003800,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,27.99641227722168,-96.22432708740234,8658.6396484375,2.639
B001 ST00BP00,427084055800,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,29.49303436279297,-94.01920318603516,13296.9599609375,4.053
001 ST00BP00,427044029500,BRAZOS LARGE BLOCK,Plugged & Abandoned,Unknown,28.381282806396484,-95.32111358642578,8333.8896484375,2.54
B004 ST00BP00,427044007600,BRAZOS LARGE BLOCK,Plugged & Abandoned,Unknown,28.2076416015625,-95.61872100830078,11769.5302734375,3.587
A009 ST00BP00,427084039400,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,CONDENSATE,29.313560485839844,-94.21888732910156,7958.27978515625,2.426
003 ST00BP00,427034030900,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,28.029193878173828,-96.502197265625,15296.740234375,4.662
A010 ST00BP00,427094065500,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,27.975231170654297,-94.21741485595705,7979.02978515625,2.432
B001 ST00BP00,427084049800,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,29.22174644470215,-94.4536590576172,9935.9599609375,3.028
A009 ST00BP00,427114040300,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,DRY GAS,28.215925216674805,-93.79869842529295,6881.31005859375,2.097
A005 ST00BP00,427084011100,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,29.1501407623291,-94.04739379882812,8217.5302734375,2.505
B001 ST00BP00,427094065200,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,28.36618423461914,-94.12832641601562,7851.22021484375,2.393
B004 ST00BP00,427094065700,HIGH ISLAND SOUTH,Plugged & Abandoned,DRY GAS,28.366138458251957,-94.12841033935548,7286.669921875,2.221
B003 ST00BP01,427114039400,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.427812576293945,-93.81521606445312,8615.759765625,2.626
001 ST00BP00,427094094400,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,28.10881233215332,-93.9503402709961,8499.349609375,2.591
002 ST00BP00,427024002800,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,27.73216438293457,-96.59010314941406,9625.6904296875,2.934
001 ST00BP01,427124005800,MUSTANG ISLAND EAST,Plugged & Abandoned,Unknown,27.60651206970215,-96.45870971679688,12019.2802734375,3.663
B001 ST00BP01,427094029600,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,28.05826568603516,-94.3970718383789,7169.009765625,2.185
001 ST00BP00,427084029400,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,29.203508377075195,-93.9508056640625,8337.740234375,2.541
001 ST00BP00,427094084700,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,27.97013282775879,-94.26731872558594,10182.6904296875,3.104
A002 ST00BP00,427024026900,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,27.556947708129883,-96.81566619873048,7449.85986328125,2.271
A014 ST00BP00,427094026700,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,28.13128089904785,-94.39048767089844,7415.06005859375,2.26
JC002 ST00BP00,427154002700,SABINE PASS,Plugged & Abandoned,WET GAS,29.532323837280277,-93.79669189453124,10907.2998046875,3.325
A001 ST00BP00,427064027300,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,28.54671669006348,-95.25177001953124,7998.31982421875,2.438
003 ST00BP01,427094020400,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,28.11432647705078,-94.39363098144533,7564.18994140625,2.306
004 ST00BP00,427064029900,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,28.935487747192383,-94.9756317138672,9126.099609375,2.782
002 ST00BP00,427063001300,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,28.889890670776367,-94.66058349609376,9539.740234375,2.908
A004 ST01BP00,427094049201,HIGH ISLAND SOUTH,Plugged & Abandoned,DRY GAS,28.26271629333496,-93.94463348388672,7550.02978515625,2.301
C016 ST00BP00,427034046600,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,28.29767608642578,-96.12872314453124,10689.7001953125,3.258
001 ST00BP00,427064036200,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,29.08523750305176,-94.79733276367188,7599.68994140625,2.316
B001 ST00BP00,427084042400,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,29.303316116333008,-93.96173858642578,10998.76953125,3.352
003 ST00BP00,427114005500,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.382753372192383,-93.7091293334961,7243.25,2.208
A002 ST00BP00,427064009500,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,29.045333862304688,-94.7618637084961,7757.47998046875,2.364
002 ST01BP00,427064033601,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,28.787822723388672,-95.0610580444336,8092.52978515625,2.467
A004 ST00BP00,427024013200,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,27.29405212402344,-96.70040130615234,12381.349609375,3.774
002 ST00BP00,427114012000,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.098041534423828,-93.86961364746094,9420.1796875,2.871
JA002 ST00BP00,427094049400,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,28.222410202026367,-94.1627197265625,8195.759765625,2.498
B002 ST00BP00,427084034900,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,29.17540740966797,-94.37071990966795,9690.8603515625,2.954
B008 ST00BP00,427060010800,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,28.867084503173828,-94.69778442382812,8976.099609375,2.736
A010 ST00BP01,427084057801,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,29.26626205444336,-94.33966827392578,9391.3896484375,2.862
B001 ST00BP00,427034036400,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,27.99424362182617,-96.25962829589844,11794.76953125,3.595
005 ST00BP00,427084037000,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,CONDENSATE,29.01091766357422,-94.26652526855467,11604.0,3.537
C004 ST00BP00,427084038600,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,29.28454971313477,-94.36492919921876,6772.259765625,2.064
001 ST00BP00,427124011400,MUSTANG ISLAND EAST,Plugged & Abandoned,Unknown,27.759883880615234,-96.46957397460938,8704.5498046875,2.653
A004 ST00BP00,427044032300,BRAZOS LARGE BLOCK,Plugged & Abandoned,WET GAS,28.30827522277832,-95.4364013671875,9452.7998046875,2.881
003 ST00BP00,427094101900,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,27.93253517150879,-94.09506225585938,15313.1103515625,4.667
A003 ST00BP00,427084050700,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,29.12363052368164,-94.50811767578124,9703.8798828125,2.958
A008 ST00BP00,427114017700,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.09636688232422,-93.47850036621094,8500.48046875,2.591
001 ST00BP01,427084056301,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,29.235740661621094,-93.88165283203124,16334.3896484375,4.979
A003 ST00BP00,427084007400,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,CONDENSATE,29.28022575378418,-94.31427764892578,10013.51953125,3.052
A003 ST00BP01,427094047000,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,28.31427001953125,-93.98778533935548,9041.75,2.756
002 ST00BP00,427094016600,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,28.215776443481445,-94.0423812866211,10246.5400390625,3.123
001 ST00BP00,427114056500,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,27.967674255371094,-93.47380065917967,12623.8603515625,3.848
001 ST00BP00,427044019500,BRAZOS LARGE BLOCK,Plugged & Abandoned,DRY GAS,28.557497024536133,-95.59674835205078,8024.509765625,2.446
001 ST00BP00,427064033800,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,28.836069107055664,-94.62422943115234,10110.080078125,3.082
D002 ST00BP00,427034047400,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,28.1031436920166,-96.25557708740234,6608.89990234375,2.014
A002 ST00BP00,427084014800,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,29.418432235717773,-94.1568374633789,9573.1904296875,2.918
016 ST01BP00,427060012801,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,28.855226516723636,-94.72637939453124,8936.5703125,2.724
002 ST00BP00,427034001900,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,27.879966735839844,-96.6426010131836,7422.33984375,2.262
001 ST00BP00,427114014800,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.05891990661621,-93.85667419433594,8340.58984375,2.542
001 ST00BP00,427124002100,MUSTANG ISLAND EAST,Plugged & Abandoned,Unknown,27.76056289672852,-96.4604034423828,8247.76953125,2.514
B002 ST00BP00,427094104300,HIGH ISLAND SOUTH,Plugged & Abandoned,BLACK OIL,28.46864128112793,-93.97504425048828,7751.169921875,2.363
A003 ST01BP00,427114033201,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,CONDENSATE,28.21571922302246,-93.7984619140625,7058.16015625,2.151
A004 ST00BP00,427104013600,HIGH ISLAND EAST,Plugged & Abandoned,DRY GAS,28.6138858795166,-93.60392761230467,7848.0400390625,2.392
002 ST00BP00,427034025800,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,28.13947486877441,-96.2055435180664,11585.3798828125,3.531
JA005 ST01BP00,427084045901,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,29.12954330444336,-94.4668426513672,9600.009765625,2.926
008 ST00BP00,427094038700,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,28.370195388793945,-94.13837432861328,7373.7099609375,2.248
007 ST01BP00,427084009001,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,CONDENSATE,29.29117774963379,-94.3444366455078,7106.66015625,2.166
003 ST00BP00,427084050100,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,29.160369873046875,-94.1384735107422,8528.1298828125,2.599
B005 ST01BP01,427034054602,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,27.95140838623047,-96.52635192871094,9380.669921875,2.859
B007 ST01BP00,427114037301,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.070201873779297,-93.46925354003906,10430.33984375,3.179
B008 ST00BP00,427154002300,SABINE PASS,Plugged & Abandoned,WET GAS,29.519575119018555,-93.85263061523438,10071.900390625,3.07
A003 ST01BP00,427034039701,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,28.136680603027344,-96.24134063720705,8957.2900390625,2.73
A003 ST00BP00,427044034700,BRAZOS LARGE BLOCK,Plugged & Abandoned,DRY GAS,28.19388961791992,-95.67840576171876,9075.150390625,2.766
A013 ST02BP01,427034056603,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,27.99310874938965,-96.45250701904295,9644.990234375,2.94
A003 ST00BP00,427094062200,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,27.975221633911133,-94.21743774414062,9599.25,2.926
A014 ST01BP01,427114026802,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.018814086914062,-93.45849609375,8041.14013671875,2.451
A007 ST00BP00,427054003800,BRAZOS SOUTH,Plugged & Abandoned,DRY GAS,28.014556884765625,-95.87734985351562,10713.580078125,3.265
003 ST00BP00,427114007000,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.17778968811035,-93.57395935058594,8741.4599609375,2.664
A005 ST00BP00,427064007000,GALVESTON LARGE BLOCK,Plugged & Abandoned,WET GAS,28.59923553466797,-95.06803131103516,8502.0302734375,2.591
003 ST00BP00,427044028100,BRAZOS LARGE BLOCK,Plugged & Abandoned,Unknown,28.189950942993164,-95.62272644042967,14887.0595703125,4.538
A006 ST00BP00,427114022100,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,DRY GAS,27.985504150390625,-93.4583969116211,9253.76953125,2.821
JA002 ST01BP00,427084041401,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,29.24195671081543,-94.1292953491211,8526.66015625,2.599
B002 ST00BP00,427094030500,HIGH ISLAND SOUTH,Plugged & Abandoned,CONDENSATE,28.0582332611084,-94.39701080322266,7568.85986328125,2.307
004 ST00BP00,427034044900,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,28.40029525756836,-96.04197692871094,9814.26953125,2.991
B002 ST00BP00,427114032800,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.09165573120117,-93.79827880859376,7667.27978515625,2.337
JA004 ST00BP02,427094051200,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,28.222400665283203,-94.1626968383789,7986.97998046875,2.434
A002 ST00BP00,427024008800,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,27.396270751953125,-96.92972564697266,7369.759765625,2.246
B003 ST00BP00,427054009100,BRAZOS SOUTH,Plugged & Abandoned,WET GAS,28.053438186645508,-95.61167907714844,8368.9296875,2.551
B005 ST00BP00,427084046500,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,29.514820098876957,-94.03024291992188,13601.009765625,4.146
002 ST00BP00,427044024200,BRAZOS LARGE BLOCK,Plugged & Abandoned,Unknown,28.22731590270996,-95.68862915039062,7902.4599609375,2.409
001 ST00BP00,427034040200,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,27.911243438720703,-96.35980224609376,9300.9404296875,2.835
001 ST00BP01,427054006600,BRAZOS SOUTH,Plugged & Abandoned,Unknown,27.99837684631348,-95.84042358398438,18408.640625,5.611
A001 ST00BP00,427034030100,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,28.18771743774414,-96.1284637451172,7560.419921875,2.304
A001 ST00BP01,427124005300,MUSTANG ISLAND EAST,Plugged & Abandoned,Unknown,27.81816864013672,-96.00070190429688,16849.720703125,5.136
002 ST00BP00,427084053800,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,VOLATILE OIL,29.39473533630371,-93.9223861694336,7969.2900390625,2.429
A009 ST00BP00,427114028100,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.241003036499023,-93.87738800048828,12058.7197265625,3.675
A002 ST00BP00,427124006900,MUSTANG ISLAND EAST,Plugged & Abandoned,Unknown,27.72572135925293,-96.4231185913086,15501.9599609375,4.725
003 ST00BP00,427044014500,BRAZOS LARGE BLOCK,Plugged & Abandoned,Unknown,28.124526977539062,-95.69612884521484,16597.0,5.059
001 ST00BP00,427094082500,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,28.443042755126957,-94.17587280273438,8660.2900390625,2.64
001 ST00BP00,427024019900,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,27.295530319213867,-96.84679412841795,8103.66015625,2.47
001 ST00BP00,427034032000,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,27.909618377685547,-96.32714080810548,13186.3701171875,4.019
A010 ST00BP00,427134009200,NORTH PADRE ISLAND EAST,Plugged & Abandoned,Unknown,26.832725524902344,-96.93985748291016,9878.4404296875,3.011
JA004 ST00BP00,427034030700,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,28.110212326049805,-96.24268341064452,7408.740234375,2.258
C001 ST00BP00,427114069900,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,CONDENSATE,27.916820526123047,-93.74659729003906,14798.3896484375,4.511
001 ST00BP00,427064037800,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,29.118370056152344,-94.69895935058594,8395.509765625,2.559
A003 ST00BP00,427064041400,GALVESTON LARGE BLOCK,Plugged & Abandoned,WET GAS,29.225460052490234,-94.578369140625,11131.0498046875,3.393
A014 ST00BP00,427094073100,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,27.955686569213867,-94.02713012695312,13468.2099609375,4.105
001 ST00BP00,427084059900,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,29.34564018249512,-94.03570556640624,15099.8095703125,4.602
C003 ST00BP00,427064043900,GALVESTON LARGE BLOCK,Plugged & Abandoned,DRY GAS,28.576744079589844,-94.97672271728516,10361.58984375,3.158
003 ST01BP00,427104004301,HIGH ISLAND EAST,Plugged & Abandoned,Unknown,29.219587326049805,-93.83866119384766,6871.56982421875,2.094
001 ST00BP00,427024002300,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,27.694316864013672,-96.62083435058594,12584.2001953125,3.836
A018 ST00BP01,427094114801,HIGH ISLAND SOUTH,Plugged & Abandoned,WET GAS,27.976266860961918,-94.1438446044922,9912.2802734375,3.021
A015 ST00BP00,427114038000,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.37148094177246,-93.70578002929688,7095.240234375,2.163
A002 ST00BP00,427094077600,HIGH ISLAND SOUTH,Plugged & Abandoned,VOLATILE OIL,28.293964385986328,-94.24347686767578,7597.31005859375,2.316
A001 ST00BP00,427060005600,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,28.890892028808597,-94.69479370117188,9007.3603515625,2.745
B013 ST00BP00,427114047800,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.070152282714844,-93.46926879882812,7669.990234375,2.338
C014 ST00BP00,427034023700,MATAGORDA ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,28.29759788513184,-96.12865447998048,10925.9296875,3.33
B001 ST00BP00,427094060600,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,27.97791862487793,-94.53983306884766,9208.509765625,2.807
A011 ST00BP00,427094107600,HIGH ISLAND SOUTH,Plugged & Abandoned,DRY GAS,28.150089263916016,-94.09410095214844,8660.2099609375,2.64
A004 ST00BP00,427114041700,HIGH ISLAND EAST & SOUTH,Plugged & Abandoned,Unknown,28.36370658874512,-93.78514862060548,8612.9697265625,2.625
001 ST00BP00,427064012100,GALVESTON LARGE BLOCK,Plugged & Abandoned,WET GAS,28.80002212524414,-94.7495574951172,9588.9404296875,2.923
A005 ST01BP03,427094015501,HIGH ISLAND SOUTH,Plugged & Abandoned,BLACK OIL,27.92591857910156,-93.9445343017578,6560.66015625,2.0
C001 ST00BP00,427064004900,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,28.59405517578125,-95.16048431396484,7619.4501953125,2.322
011 ST00BP00,427084059000,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,29.22011947631836,-94.1166000366211,13550.1298828125,4.13
B001 ST00BP00,427024020500,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,27.65680313110352,-96.57891845703124,10382.4697265625,3.165
001 ST00BP00,427024002600,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,27.63838577270508,-96.78274536132812,11522.51953125,3.512
001 ST00BP00,427124011600,MUSTANG ISLAND EAST,Plugged & Abandoned,Unknown,27.62785530090332,-96.3442611694336,14580.6796875,4.444
A003 ST00BP00,427084044600,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,WET GAS,29.322742462158203,-94.33785247802734,10052.169921875,3.064
004 ST00BP00,427084046900,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,29.103702545166016,-94.43859100341795,10451.740234375,3.186
019 ST00BP00,427064002300,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,28.865678787231445,-94.707763671875,11891.41015625,3.625
B006 ST00BP00,427060011000,GALVESTON LARGE BLOCK,Plugged & Abandoned,Unknown,28.8670654296875,-94.6977767944336,8922.0703125,2.719
D002 ST00BP00,427094086900,HIGH ISLAND SOUTH,Plugged & Abandoned,WET GAS,28.03795051574707,-94.39447021484376,8589.5,2.618
A001 ST00BP01,427024009600,MUSTANG ISLAND LARGE BLOCK,Plugged & Abandoned,DRY GAS,27.63548851013184,-96.55844116210938,12467.48046875,3.8
003 ST00BP02,427094031800,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,27.95197868347168,-94.04338836669922,13734.3896484375,4.186
001 ST00BP00,427124004600,MUSTANG ISLAND EAST,Plugged & Abandoned,Unknown,27.25264549255371,-96.3907241821289,12093.3095703125,3.686
C006 ST00BP00,427094018200,HIGH ISLAND SOUTH,Plugged & Abandoned,Unknown,27.9459228515625,-93.97154235839844,7304.8701171875,2.227
A001 ST00BP00,427084017300,HIGH ISLAND LARGE BLOCK,Plugged & Abandoned,Unknown,29.06136512756348,-94.26885223388672,8995.3095703125,2.742
