x,y,T1,T2,T3,gradient
-96.91666666666667,36.41666666666667,34.005615234375,52.50852203369141,70.99974060058594,18.49706268310546
-96.75,36.41666666666667,33.86407852172852,52.36195373535156,70.59866333007812,18.36729240417479
-96.58333333333334,36.41666666666667,33.8217887878418,52.34243392944336,70.50406646728516,18.34113883972167
-96.41666666666667,36.41666666666667,35.12198638916016,54.55978775024414,73.46572875976562,19.17187118530272
-96.25,36.41666666666667,35.13832092285156,54.5607795715332,73.44621276855469,19.15394592285156
-96.08333333333334,36.41666666666667,35.5447998046875,55.41020584106445,74.72055053710938,19.58787536621093
-95.91666666666667,36.41666666666667,34.8426399230957,54.76507949829102,74.10052490234375,19.62894248962402
-95.75,36.41666666666667,34.80721282958984,54.53659057617188,73.6805419921875,19.43666458129882
-95.58333333333334,36.41666666666667,34.73631286621094,54.37434768676758,73.42822265625,19.34595489501952
-95.41666666666667,36.41666666666667,35.38381958007812,55.81639862060547,75.6869888305664,20.15158462524414
-95.25,36.41666666666667,35.47902297973633,55.94281005859375,75.84415435791016,20.18256568908691
-95.08333333333334,36.41666666666667,35.9079475402832,56.77129745483398,77.07234954833984,20.58220100402832
-94.91666666666667,36.41666666666667,35.67028045654297,56.51018524169922,76.7928466796875,20.56128311157226
-94.75,36.41666666666667,34.94089508056641,55.36808776855469,75.23821258544922,20.1486587524414
-94.58333333333334,36.41666666666667,34.73750686645508,55.08992767333984,74.88636779785156,20.07443046569824
-94.41666666666667,36.41666666666667,34.814697265625,55.53496932983398,75.7076644897461,20.44648361206054
-94.25,36.41666666666667,34.60932540893555,55.38333892822266,75.60916900634766,20.49992179870605
-94.08333333333334,36.41666666666667,35.17455673217773,56.50921630859375,77.29584503173828,21.06064414978027
-93.91666666666667,36.41666666666667,35.13629150390625,56.39733505249023,77.08106231689453,20.97238540649413
-93.75,36.41666666666667,34.47426605224609,55.20157623291016,75.35115814208984,20.43844604492187
-93.58333333333334,36.41666666666667,34.62957763671875,55.27938842773438,75.35242462158203,20.36142349243163
-106.5833333333333,36.25,38.11293792724609,66.49212646484375,93.83242797851562,27.85974502563476
-106.4166666666667,36.25,40.0082893371582,68.50101470947266,95.95757293701172,27.97464179992675
-106.25,36.25,40.38235855102539,68.88238525390625,96.34578704833984,27.98171424865722
-106.0833333333333,36.25,40.13824844360352,68.34520721435547,95.5166015625,27.68917655944823
-105.9166666666667,36.25,39.51228713989258,69.0772933959961,98.07210540771484,29.27990913391113
-105.75,36.25,37.85457229614258,67.49132537841797,96.55980682373047,29.35261726379393
-105.5833333333333,36.25,35.36419296264648,64.86412811279297,93.79840087890625,29.21710395812988
-105.4166666666667,36.25,31.47951316833496,59.30710220336914,86.11544799804688,27.31796741485595
-105.25,36.25,33.06449890136719,61.00516128540039,87.92310333251953,27.42930221557616
-105.0833333333333,36.25,35.07924652099609,63.40534591674805,90.70149230957031,27.8111228942871
-104.9166666666667,36.25,39.5199089050293,68.17591094970703,95.79181671142578,28.13595390319824
-104.75,36.25,41.50362777709961,70.68265533447266,98.81581115722656,28.65609169006347
-104.5833333333333,36.25,41.82432556152344,71.02447509765625,99.17807006835938,28.67687225341796
-104.4166666666667,36.25,39.42089462280273,68.04277038574219,95.62224578857422,28.10067558288574
-104.25,36.25,39.21395111083984,67.87828063964844,95.49954986572266,28.1427993774414
-104.0833333333333,36.25,38.6343879699707,66.7760238647461,93.87301635742188,27.61931419372558
-103.9166666666667,36.25,39.14495086669922,67.37958526611328,94.5672836303711,27.71116638183592
-103.75,36.25,39.00082778930664,66.82273864746094,93.59894561767578,27.29905891418456
-103.5833333333333,36.25,39.31040191650391,67.13497161865234,93.91350555419922,27.30155181884764
-103.4166666666667,36.25,42.12991333007812,69.63297271728516,96.08207702636719,26.97608184814453
-103.25,36.25,42.85963439941406,70.70445251464844,97.41852569580078,27.27944564819335
-103.0833333333333,36.25,43.00538635253906,72.26286315917969,99.43199157714844,28.21330261230468
-102.9166666666667,36.25,43.38357543945312,73.88581848144531,101.6660537719727,29.14123916625978
-102.75,36.25,44.46197891235352,76.0383071899414,105.1137466430664,30.32588386535643
-102.5833333333333,36.25,44.78286361694336,76.48607635498047,106.0817337036133,30.64943504333496
-102.4166666666667,36.25,43.0057487487793,72.71243286132812,100.6455154418945,28.81988334655759
-102.25,36.25,43.07778167724609,72.80524444580078,100.8222427368164,28.87223052978515
-102.0833333333333,36.25,42.39263153076172,71.41366577148438,98.91435241699219,28.26086044311523
-101.9166666666667,36.25,42.64210891723633,71.72095489501953,99.44474792480469,28.40131950378417
-101.75,36.25,42.34384918212891,70.88850402832031,98.2575454711914,27.95684814453123
-101.5833333333333,36.25,42.60570526123047,71.17891693115234,98.63285827636719,28.01357650756835
-101.4166666666667,36.25,40.16743850708008,66.13314819335938,91.17327880859375,25.50292015075683
-101.25,36.25,40.45185852050781,66.4743423461914,91.74383544921875,25.64598846435546
-101.0833333333333,36.25,38.36720657348633,62.57008361816406,86.34534454345703,23.98906898498534
-100.9166666666667,36.25,38.23018264770508,62.42742538452148,86.19715118408203,23.98348426818847
-100.75,36.25,37.293212890625,60.5400505065918,83.36034393310547,23.03356552124023
-100.5833333333333,36.25,37.43556594848633,60.68802261352539,83.51383209228516,23.0391330718994
-100.4166666666667,36.25,35.02838516235352,55.75479888916016,76.05707550048828,20.51434516906737
-100.25,36.25,35.09614562988281,55.82494354248047,76.12955474853516,20.51670455932616
-100.0833333333333,36.25,34.65553283691406,54.85593414306641,74.63262939453125,19.98854827880859
-99.91666666666667,36.25,34.70321273803711,54.90525054931641,74.68354034423828,19.99016380310058
-99.75,36.25,35.21946334838867,55.95259475708008,76.2614517211914,20.52099418640136
-99.58333333333334,36.25,35.09934997558594,55.8282585144043,76.13298034667969,20.51681518554687
-99.41666666666667,36.25,31.99957656860352,49.41138076782227,66.31924438476562,17.15983390808104
-99.25,36.25,32.29090881347656,49.71130752563477,66.62751770019531,17.16830444335937
-99.08333333333334,36.25,32.38764190673828,49.67658233642578,66.46129608154297,17.03682708740234
-98.91666666666667,36.25,32.44447326660156,49.73507690429688,66.52140808105469,17.03846740722656
-98.75,36.25,32.66265106201172,50.08091735839844,66.99468231201172,17.16601562499999
-98.58333333333334,36.25,32.84173202514648,50.26528930664062,67.18418884277344,17.17122840881347
-98.41666666666667,36.25,35.19864654541016,54.7971076965332,73.97166442871094,19.38650894165038
-98.25,36.25,35.21632766723633,54.81537628173828,73.99050903320312,19.38709068298339
-98.08333333333334,36.25,35.11588287353516,54.69725036621094,73.85477447509766,19.36944580078124
-97.91666666666667,36.25,33.42594909667969,51.20819473266602,68.48514556884766,17.52959823608398
-97.75,36.25,33.82454681396484,51.90803527832031,69.48577880859375,17.83061599731445
-97.58333333333334,36.25,33.78812789916992,51.87049865722656,69.44715881347656,17.82951545715331
-97.41666666666667,36.25,34.32795333862305,52.98256301879883,71.13555908203125,18.40380287170409
-97.25,36.25,34.39580535888672,53.03823852539062,71.17967987060547,18.39193725585937
-97.08333333333334,36.25,34.42569732666016,53.03089904785156,71.12429809570312,18.34930038452148
-96.91666666666667,36.25,33.77931594848633,51.8809700012207,70.0357437133789,18.12821388244628
-96.75,36.25,33.94021606445312,52.42263793945312,70.70867919921875,18.38423156738281
-96.58333333333334,36.25,33.98130416870117,52.490234375,70.71019744873047,18.36444664001464
-96.41666666666667,36.25,35.33247756958008,54.77615356445312,73.68749237060547,19.17750740051269
-96.25,36.25,35.24071502685547,54.66623306274414,73.55455780029297,19.15692138671875
-96.08333333333334,36.25,35.25556182861328,54.71430206298828,73.62812042236328,19.186279296875
-95.91666666666667,36.25,34.42303085327148,54.0713996887207,73.13117980957031,19.35407447814941
-95.75,36.25,34.83050155639648,54.64371871948242,73.870361328125,19.51992988586425
-95.58333333333334,36.25,34.85520553588867,54.58923721313477,73.73775482177734,19.44127464294433
-95.41666666666667,36.25,35.55730819702148,56.05396270751953,75.98768615722656,20.21518898010254
-95.25,36.25,35.60259628295898,56.12429046630859,76.08270263671875,20.24005317687988
-95.08333333333334,36.25,35.00877380371094,55.42174911499023,75.27033996582031,20.13078308105468
-94.91666666666667,36.25,34.75410079956055,55.16479110717773,75.01588439941406,20.13089179992675
-94.75,36.25,34.96048736572266,55.49176788330078,75.46458435058594,20.25204849243163
-94.58333333333334,36.25,34.82847213745117,55.29628753662109,75.20654296875,20.18903541564941
-94.41666666666667,36.25,34.88062286376953,55.71235656738281,75.9950180053711,20.55719757080077
-94.25,36.25,34.73549652099609,55.61468124389648,75.9442367553711,20.6043701171875
-94.08333333333334,36.25,34.10401153564453,54.85629272460938,75.05699157714844,20.47649002075194
-93.91666666666667,36.25,34.08715057373047,54.79330825805664,74.91824340820312,20.41554641723632
-93.75,36.25,34.38346481323242,55.24447631835938,75.5260009765625,20.57126808166503
-93.58333333333334,36.25,34.41779327392578,55.20818710327148,75.42003631591797,20.50112152099609
-106.5833333333333,36.08333333333334,34.21208190917969,62.16595077514648,89.09398651123047,27.44095230102539
-106.4166666666667,36.08333333333334,35.39688491821289,63.43956756591797,90.4543685913086,27.52874183654784
-106.25,36.08333333333334,39.17972564697266,67.35706329345703,94.50021362304688,27.6602439880371
-106.0833333333333,36.08333333333334,40.8133430480957,69.05815124511719,96.26607513427734,27.72636604309081
-105.9166666666667,36.08333333333334,39.50623321533203,69.08088684082031,98.08517456054688,29.28947067260742
-105.75,36.08333333333334,36.26505661010742,65.6651611328125,94.49824523925781,29.11659431457519
-105.5833333333333,36.08333333333334,32.41148376464844,61.57248687744141,90.17051696777344,28.87951660156249
-105.4166666666667,36.08333333333334,33.58280181884766,61.39192962646484,88.17813873291016,27.29766845703124
-105.25,36.08333333333334,35.88198089599609,64.21308135986328,91.51345825195312,27.81573867797851
-105.0833333333333,36.08333333333334,37.16147232055664,65.65376281738281,93.11113739013672,27.97483253479004
-104.9166666666667,36.08333333333334,39.90822982788086,68.64610290527344,96.34194946289062,28.21685981750487
-104.75,36.08333333333334,41.09697341918945,69.97635650634766,97.80992126464844,28.35647392272948
-104.5833333333333,36.08333333333334,42.1389045715332,71.4620590209961,99.73403930664062,28.7975673675537
-104.4166666666667,36.08333333333334,40.03767013549805,69.250244140625,97.41561126708984,28.68897056579589
-104.25,36.08333333333334,38.86824798583984,67.07485961914062,94.2353286743164,27.68354034423828
-104.0833333333333,36.08333333333334,39.13702392578125,67.42533874511719,94.66565704345703,27.76431655883788
-103.9166666666667,36.08333333333334,39.63350677490234,68.00598907470703,95.32836151123047,27.84742736816405
-103.75,36.08333333333334,40.24513244628906,68.679931640625,96.06283569335938,27.90885162353515
-103.5833333333333,36.08333333333334,39.49089813232422,66.85308837890625,93.16546630859375,26.83728408813476
-103.4166666666667,36.08333333333334,42.61299896240234,70.1319580078125,96.59510040283203,26.99105072021484
-103.25,36.08333333333334,43.2810173034668,72.05328369140625,99.01863098144531,27.86880683898925
-103.0833333333333,36.08333333333334,43.33744049072266,72.94610595703125,100.2849502563477,28.47375488281251
-102.9166666666667,36.08333333333334,43.62937164306641,74.12712860107422,101.9117813110352,29.14120483398438
-102.75,36.08333333333334,43.95495223999023,75.10432434082031,103.3115768432617,29.67831230163573
-102.5833333333333,36.08333333333334,44.29549407958984,75.58887481689453,105.07080078125,30.38765335083008
-102.4166666666667,36.08333333333334,44.37791442871094,75.67562866210938,105.1622085571289,30.39214706420897
-102.25,36.08333333333334,42.2360725402832,71.22396087646484,98.59637451171875,28.18015098571776
-102.0833333333333,36.08333333333334,42.35200881958008,71.37596130371094,98.89745330810547,28.27272224426268
-101.9166666666667,36.08333333333334,42.66990280151367,71.74519348144531,99.44801330566406,28.38905525207519
-101.75,36.08333333333334,42.8974723815918,72.0145263671875,99.86717987060547,28.48485374450683
-101.5833333333333,36.08333333333334,40.92607879638672,67.72622680664062,93.45088195800781,26.26240158081054
-101.4166666666667,36.08333333333334,41.2000617980957,68.01263427734375,93.75233459472656,26.27613639831542
-101.25,36.08333333333334,38.54602813720703,62.72904586791992,86.3738021850586,23.91388702392577
-101.0833333333333,36.08333333333334,38.5394287109375,62.7493896484375,86.5316162109375,23.99609375
-100.9166666666667,36.08333333333334,38.49978256225586,62.70811080932617,86.48873138427734,23.99447441101074
-100.75,36.08333333333334,38.51030349731445,62.71906280517578,86.50010681152344,23.99490165710449
-100.5833333333333,36.08333333333334,35.81205749511719,57.27104949951172,78.30510711669922,21.24652481079101
-100.4166666666667,36.08333333333334,35.82615280151367,57.28565216064453,78.3202133178711,21.2470302581787
-100.25,36.08333333333334,34.51898956298828,54.71471786499023,74.48683166503906,19.98392105102538
-100.0833333333333,36.08333333333334,34.55070877075195,54.74752044677734,74.52069854736328,19.98499488830566
-99.91666666666667,36.08333333333334,34.7606086730957,54.96461486816406,74.74482727050781,19.99210929870605
-99.75,36.08333333333334,34.65252685546875,54.85282897949219,74.6294174194336,19.98844528198241
-99.58333333333334,36.08333333333334,33.41015243530273,52.35608673095703,70.87959289550781,18.73472023010254
-99.41666666666667,36.08333333333334,31.98398590087891,49.19236755371094,65.89689636230469,16.95645523071288
-99.25,36.08333333333334,32.16791534423828,49.45042037963867,66.22888946533203,17.03048706054687
-99.08333333333334,36.08333333333334,32.39101028442383,49.68004608154297,66.46485900878906,17.03692436218261
-98.91666666666667,36.08333333333334,32.54526519775391,49.83882522583008,66.6280288696289,17.04138183593749
-98.75,36.08333333333334,32.49274063110352,49.78475952148438,66.57246398925781,17.03986167907714
-98.58333333333334,36.08333333333334,32.7490348815918,50.11740112304688,66.98121643066406,17.11609077453613
-98.41666666666667,36.08333333333334,34.76805114746094,53.90805053710938,72.62460327148438,18.92827606201172
-98.25,36.08333333333334,35.38765335083008,54.97806167602539,74.14443969726562,19.37839317321777
-98.08333333333334,36.08333333333334,35.35973739624023,54.94921493530273,74.11467742919922,19.37747001647949
-97.91666666666667,36.08333333333334,33.6170654296875,51.40507507324219,68.68763732910156,17.53528594970703
-97.75,36.08333333333334,33.66433334350586,51.45377349853516,68.73771667480469,17.53669166564941
-97.58333333333334,36.08333333333334,34.1624870300293,52.36161041259766,70.0546646118164,17.94608879089355
-97.41666666666667,36.08333333333334,34.13775253295898,52.33611297607422,70.02842712402344,17.94533729553223
-97.25,36.08333333333334,34.66603851318359,53.3956413269043,71.6230697631836,18.478515625
-97.08333333333334,36.08333333333334,34.63883972167969,53.29166793823242,71.44124603271484,18.40120315551757
-96.91666666666667,36.08333333333334,34.0355339050293,52.19202423095703,70.33354949951172,18.14900779724121
-96.75,36.08333333333334,33.99021911621094,52.06085586547852,70.23489379882812,18.12233734130859
-96.58333333333334,36.08333333333334,34.35494995117188,53.0864143371582,71.53614807128906,18.59059906005858
-96.41666666666667,36.08333333333334,34.83821868896484,53.68302917480469,71.99952697753906,18.58065414428711
-96.25,36.08333333333334,35.41606521606445,54.92830657958984,73.91053009033203,19.24723243713379
-96.08333333333334,36.08333333333334,35.41704177856445,54.90406799316406,73.85260009765625,19.21777915954589
-95.91666666666667,36.08333333333334,34.41118240356445,54.02474975585938,73.17672729492188,19.38277244567871
-95.75,36.08333333333334,34.3346061706543,53.98262786865234,73.04890441894531,19.3571491241455
-95.58333333333334,36.08333333333334,35.25715637207031,55.47456359863281,75.10395050048828,19.92339706420898
-95.41666666666667,36.08333333333334,35.25760269165039,55.52121353149414,75.22010803222656,19.98125267028808
-95.25,36.08333333333334,35.24349975585938,55.76428604125977,75.71910858154297,20.23780441284179
-95.08333333333334,36.08333333333334,34.92445373535156,55.47190093994141,75.45318603515625,20.26436614990234
-94.91666666666667,36.08333333333334,34.74571990966797,55.31399154663086,75.32054138183594,20.28741073608398
-94.75,36.08333333333334,34.70925903320312,55.26659393310547,75.26236724853516,20.27655410766602
-94.58333333333334,36.08333333333334,34.68625259399414,55.40220260620117,75.55668640136719,20.43521690368652
-94.41666666666667,36.08333333333334,34.45212936401367,55.17576599121094,75.34693145751953,20.44740104675293
-94.25,36.08333333333334,34.34014511108398,55.14846801757812,75.51158142089844,20.58571815490722
-94.08333333333334,36.08333333333334,34.24275588989258,55.01253509521484,75.42306518554688,20.59015464782714
-93.91666666666667,36.08333333333334,34.13867950439453,54.84687042236328,75.19766235351562,20.52949142456054
-93.75,36.08333333333334,33.98605728149414,54.69855880737305,75.02739715576172,20.52066993713378
-93.58333333333334,36.08333333333334,33.94559478759766,54.76382827758789,75.14591217041016,20.60015869140624
-106.5833333333333,35.91666666666667,32.34062194824219,60.04681015014648,86.730224609375,27.1948013305664
-106.4166666666667,35.91666666666667,38.69063949584961,66.97823333740234,94.23222351074219,27.77079200744628
-106.25,35.91666666666667,43.45576858520508,71.92918395996094,99.36076354980469,27.95249748229979
-106.0833333333333,35.91666666666667,44.93084716796875,73.46770477294922,100.9601974487305,28.01467514038086
-105.9166666666667,35.91666666666667,39.4915771484375,69.07559967041016,98.08909606933594,29.29875946044921
-105.75,35.91666666666667,33.43182373046875,62.70587539672852,91.41537475585938,28.99177551269531
-105.5833333333333,35.91666666666667,31.51576042175293,60.65900421142578,89.23965454101562,28.86194705963133
-105.4166666666667,35.91666666666667,35.81309127807617,63.77205276489258,90.70336151123047,27.44513511657713
-105.25,35.91666666666667,38.97747802734375,67.50823974609375,95.0018081665039,28.01216506958007
-105.0833333333333,35.91666666666667,40.08104705810547,68.77780151367188,96.43319702148438,28.17607498168944
-104.9166666666667,35.91666666666667,38.98469924926758,67.70494079589844,95.38299560546875,28.19914817810058
-104.75,35.91666666666667,39.92190551757812,68.8141098022461,96.65972900390625,28.36891174316406
-104.5833333333333,35.91666666666667,40.86943817138672,70.27613830566406,98.62915802001953,28.8798599243164
-104.4166666666667,35.91666666666667,41.46334075927734,70.90174865722656,99.28532409667969,28.91099166870116
-104.25,35.91666666666667,40.08747863769531,68.42510986328125,95.71089935302734,27.811710357666
-104.0833333333333,35.91666666666667,40.32285690307617,68.70865631103516,96.04136657714844,27.85925483703613
-103.9166666666667,35.91666666666667,43.61826705932617,72.3443374633789,100.009651184082,28.19569206237791
-103.75,35.91666666666667,44.79711532592773,73.66569519042969,101.4695739746094,28.33622932434083
-103.5833333333333,35.91666666666667,43.61281585693359,71.70286560058594,98.4986572265625,27.44292068481445
-103.4166666666667,35.91666666666667,43.17452239990234,71.24201965332031,98.01602172851562,27.42074966430664
-103.25,35.91666666666667,43.64001083374023,72.85693359375,100.026123046875,28.19305610656738
-103.0833333333333,35.91666666666667,44.04164123535156,73.92604064941406,101.4151763916016,28.68676757812501
-102.9166666666667,35.91666666666667,44.35858154296875,75.00704956054688,102.8912506103516,29.26633453369142
-102.75,35.91666666666667,44.61933135986328,75.81624603271484,104.1259994506836,29.75333404541015
-102.5833333333333,35.91666666666667,45.09725952148438,76.43281555175781,105.9600372314453,30.43138885498045
-102.4166666666667,35.91666666666667,44.61997604370117,75.930419921875,105.4306640625,30.4053440093994
-102.25,35.91666666666667,42.05069351196289,71.029541015625,98.39247131347656,28.17088890075683
-102.0833333333333,35.91666666666667,42.42708587646484,71.4547119140625,98.98004150390625,28.2764778137207
-101.9166666666667,35.91666666666667,39.65119934082031,65.47242736816406,91.14817810058594,25.7484893798828
-101.75,35.91666666666667,39.85965347290039,65.7142333984375,91.40860748291016,25.77447700500487
-101.5833333333333,35.91666666666667,37.98978042602539,61.78857421875,85.329345703125,23.6697826385498
-101.4166666666667,35.91666666666667,41.26860809326172,68.08428955078125,93.85176849365234,26.2915802001953
-101.25,35.91666666666667,38.95098876953125,63.14797592163086,86.79959869384766,23.9243049621582
-101.0833333333333,35.91666666666667,39.12670135498047,63.36085891723633,87.1668472290039,24.02007293701171
-100.9166666666667,35.91666666666667,39.07110977172852,63.30297088623047,87.10670471191406,24.01779747009276
-100.75,35.91666666666667,39.03200912475586,63.26226043701172,87.06441497802734,24.01620292663574
-100.5833333333333,35.91666666666667,36.25408554077148,57.72918701171875,78.77903747558594,21.26247596740723
-100.4166666666667,35.91666666666667,36.32678985595703,57.80453872680664,78.85698699951172,21.26509857177734
-100.25,35.91666666666667,35.01145935058594,55.22406387329102,75.01270294189453,20.00062179565429
-100.0833333333333,35.91666666666667,34.96031951904297,55.17116928100586,74.95809173583984,19.99888610839843
-99.91666666666667,35.91666666666667,35.00548934936523,55.21789169311523,75.0063247680664,20.00041770935058
-99.75,35.91666666666667,35.04661560058594,55.26042556762695,75.05024719238281,20.00181579589843
-99.58333333333334,35.91666666666667,33.84013748168945,52.79988861083984,71.33690643310547,18.748384475708
-99.41666666666667,35.91666666666667,32.20834732055664,49.42327117919922,66.13414764404297,16.96290016174316
-99.25,35.91666666666667,32.46262359619141,49.75376129150391,66.54061126708984,17.03899383544921
-99.08333333333334,35.91666666666667,32.55216979980469,49.84593200683594,66.63533020019531,17.04158020019531
-98.91666666666667,35.91666666666667,34.26576614379883,53.3143310546875,71.93982696533203,18.83703041076659
-98.75,35.91666666666667,34.36453247070312,53.41628646850586,72.04490661621094,18.8401870727539
-98.58333333333334,35.91666666666667,34.49424362182617,53.62534713745117,72.33319854736328,18.91947746276855
-98.41666666666667,35.91666666666667,34.72704315185547,53.8657112121582,72.5809555053711,18.92695617675781
-98.25,35.91666666666667,35.43869018554688,55.03079605102539,74.1988296508789,19.38006973266601
-98.08333333333334,35.91666666666667,35.51551055908203,55.11017608642578,74.28071594238281,19.38260269165038
-97.91666666666667,35.91666666666667,33.83550643920898,51.63011169433594,68.91908264160156,17.54178810119629
-97.75,35.91666666666667,33.85195159912109,51.64705657958984,68.93650817871094,17.54227828979492
-97.58333333333334,35.91666666666667,34.2857666015625,52.48870086669922,70.18546295166016,17.94984817504882
-97.41666666666667,35.91666666666667,34.31790542602539,52.52183532714844,70.21955871582031,17.95082664489746
-97.25,35.91666666666667,34.84812164306641,53.61207580566406,71.86915588378906,18.51051712036132
-97.08333333333334,35.91666666666667,34.85905838012695,53.58335113525391,71.80948638916016,18.47521400451659
-96.91666666666667,35.91666666666667,34.18275451660156,52.38404083251953,70.48172760009766,18.14948654174804
-96.75,35.91666666666667,34.08745193481445,52.19514465332031,70.31843566894531,18.11549186706543
-96.58333333333334,35.91666666666667,34.39665222167969,53.08510208129883,71.532958984375,18.56815338134765
-96.41666666666667,35.91666666666667,34.41563034057617,53.11601257324219,71.6037826538086,18.59407615661621
-96.25,35.91666666666667,35.00486373901367,54.43306350708008,73.55906677246094,19.27710151672363
